Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Education,"School Enrollment","High school (grades 9-12)",38423,"(+/- 2916 )",37669,"(+/- 3230 )",36434,"(+/- 3011 )",38130,"(+/- 2645 )",40672,"(+/- 3282 )",27455,"(+/- 3325 )",34819,"(+/- 3174 )",38498,"(+/- 3400 )",34422,"(+/- 2721 )",25073,"(+/- 2665 )",35102,"(+/- 2204 )",12688,"(+/- 1884 )",39488,"(+/- 3459 )",32483,"(+/- 2656 )",46755,"(+/- 3293 )",41230,"(+/- 3279 )",44365,"(+/- 2668 )",44359,"(+/- 2620 )",34461,"(+/- 2148 )",36748,"(+/- 2537 )",33574,"(+/- 2211 )",33320,"(+/- 2132 )",30657,"(+/- 1710 )",34693,"(+/- 1721 )",36867,"(+/- 1786 )",34299,"(+/- 2225 )",35423,"(+/- 2324 )"
Education,"School Enrollment","College or graduate school",52789,"(+/- 3925 )",49101,"(+/- 3814 )",48390,"(+/- 3992 )",49460,"(+/- 4066 )",61635,"(+/- 4511 )",50613,"(+/- 3931 )",43925,"(+/- 4270 )",53699,"(+/- 4263 )",52664,"(+/- 4038 )",55740,"(+/- 4416 )",45313,"(+/- 3415 )",60073,"(+/- 4892 )",61762,"(+/- 5597 )",45370,"(+/- 3725 )",54454,"(+/- 5003 )",51771,"(+/- 3838 )",49112,"(+/- 3006 )",50414,"(+/- 3105 )",46844,"(+/- 3184 )",64995,"(+/- 4352 )",40388,"(+/- 2995 )",53107,"(+/- 3351 )",63188,"(+/- 2765 )",53639,"(+/- 2964 )",60486,"(+/- 3415 )",57688,"(+/- 3477 )",36809,"(+/- 2617 )"
Education,"Educational Attainment","Population 25 years and over",502039,"(+/- 6404 )",492875,"(+/- 8283 )",506822,"(+/- 7043 )",504635,"(+/- 6610 )",525692,"(+/- 12545 )",546791,"(+/- 12775 )",492168,"(+/- 12670 )",553549,"(+/- 11897 )",521058,"(+/- 11827 )",508878,"(+/- 11047 )",513642,"(+/- 6711 )",556586,"(+/- 13193 )",566265,"(+/- 13076 )",504062,"(+/- 12281 )",460179,"(+/- 10018 )",511487,"(+/- 8862 )",491609,"(+/- 4749 )",484791,"(+/- 3862 )",505428,"(+/- 4632 )",491277,"(+/- 4123 )",490781,"(+/- 3041 )",477783,"(+/- 3579 )",473876,"(+/- 3233 )",483948,"(+/- 2224 )",496802,"(+/- 1740 )",493407,"(+/- 4317 )",515913,"(+/- 5215 )"
Education,"Educational Attainment","Less than 9th grade",19376,"(+/- 3499 )",23735,"(+/- 3188 )",17841,"(+/- 2822 )",29661,"(+/- 3695 )",45735,"(+/- 4412 )",46963,"(+/- 4928 )",69826,"(+/- 5303 )",36407,"(+/- 3714 )",31775,"(+/- 3287 )",31005,"(+/- 3410 )",37020,"(+/- 3490 )",13477,"(+/- 2305 )",75446,"(+/- 6938 )",64183,"(+/- 4792 )",78471,"(+/- 5998 )",32020,"(+/- 3248 )",24097,"(+/- 3234 )",16959,"(+/- 2385 )",15796,"(+/- 2274 )",12924,"(+/- 2385 )",15991,"(+/- 2152 )",15583,"(+/- 1707 )",17405,"(+/- 2094 )",13288,"(+/- 1618 )",16579,"(+/- 1999 )",17682,"(+/- 2134 )",8645,"(+/- 1596 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",21333,"(+/- 2675 )",27447,"(+/- 2915 )",15365,"(+/- 2208 )",22839,"(+/- 2657 )",44095,"(+/- 3447 )",40853,"(+/- 4153 )",54785,"(+/- 4583 )",40598,"(+/- 3748 )",37607,"(+/- 3566 )",22923,"(+/- 3306 )",35120,"(+/- 3651 )",12924,"(+/- 2355 )",60631,"(+/- 5344 )",45793,"(+/- 4285 )",68889,"(+/- 4974 )",46520,"(+/- 4049 )",24118,"(+/- 2682 )",29008,"(+/- 3370 )",33087,"(+/- 2688 )",23888,"(+/- 2590 )",32449,"(+/- 2687 )",32491,"(+/- 2801 )",32149,"(+/- 2950 )",34211,"(+/- 3186 )",32077,"(+/- 3209 )",33702,"(+/- 3250 )",24572,"(+/- 2367 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",138655,"(+/- 6222 )",155103,"(+/- 6778 )",90043,"(+/- 4912 )",120104,"(+/- 5823 )",149918,"(+/- 6984 )",132784,"(+/- 7166 )",109986,"(+/- 7006 )",163486,"(+/- 7390 )",133508,"(+/- 6069 )",73960,"(+/- 5706 )",146851,"(+/- 6396 )",58063,"(+/- 5281 )",133206,"(+/- 9151 )",148687,"(+/- 7615 )",130947,"(+/- 7049 )",116624,"(+/- 6849 )",100275,"(+/- 5246 )",126181,"(+/- 6566 )",162665,"(+/- 5779 )",121009,"(+/- 6395 )",172647,"(+/- 4556 )",160312,"(+/- 4977 )",160729,"(+/- 5286 )",140634,"(+/- 4990 )",112120,"(+/- 5082 )",132732,"(+/- 5960 )",155560,"(+/- 5663 )"
Education,"Educational Attainment","Some college, no degree",88135,"(+/- 5448 )",82524,"(+/- 4633 )",63312,"(+/- 4442 )",75046,"(+/- 4491 )",99572,"(+/- 5582 )",72138,"(+/- 4972 )",53368,"(+/- 4118 )",79340,"(+/- 4769 )",77030,"(+/- 4594 )",44108,"(+/- 3785 )",73583,"(+/- 4269 )",40075,"(+/- 4663 )",87571,"(+/- 5661 )",64236,"(+/- 4485 )",80925,"(+/- 6200 )",73025,"(+/- 5876 )",73452,"(+/- 4504 )",85763,"(+/- 4784 )",86161,"(+/- 4015 )",80736,"(+/- 4270 )",87941,"(+/- 4089 )",87294,"(+/- 3710 )",81912,"(+/- 3056 )",84408,"(+/- 4207 )",81850,"(+/- 3660 )",88897,"(+/- 4761 )",90749,"(+/- 4620 )"
Education,"Educational Attainment","Associate's degree",49945,"(+/- 4052 )",47366,"(+/- 3401 )",37506,"(+/- 2822 )",40471,"(+/- 3322 )",41852,"(+/- 3702 )",45686,"(+/- 4542 )",21382,"(+/- 2763 )",36532,"(+/- 3427 )",33673,"(+/- 3167 )",18965,"(+/- 2946 )",34060,"(+/- 2421 )",20228,"(+/- 2923 )",29429,"(+/- 3859 )",42422,"(+/- 4302 )",36354,"(+/- 3909 )",34774,"(+/- 3779 )",32512,"(+/- 2655 )",50732,"(+/- 3694 )",57434,"(+/- 3096 )",59286,"(+/- 4271 )",59399,"(+/- 3430 )",60262,"(+/- 3434 )",59150,"(+/- 3047 )",60194,"(+/- 3343 )",56215,"(+/- 3539 )",54765,"(+/- 3575 )",72979,"(+/- 3979 )"
Education,"Educational Attainment","Bachelor's degree",101843,"(+/- 5727 )",86942,"(+/- 5043 )",146369,"(+/- 5314 )",118988,"(+/- 5421 )",95675,"(+/- 5227 )",128252,"(+/- 6079 )",110468,"(+/- 5721 )",119930,"(+/- 5423 )",118905,"(+/- 6276 )",163315,"(+/- 6819 )",115164,"(+/- 5837 )",218684,"(+/- 9135 )",107793,"(+/- 6315 )",90140,"(+/- 4902 )",47762,"(+/- 4696 )",105739,"(+/- 5708 )",120849,"(+/- 4679 )",96501,"(+/- 4204 )",84023,"(+/- 4246 )",99392,"(+/- 4835 )",66334,"(+/- 3037 )",67090,"(+/- 3728 )",63366,"(+/- 3089 )",82685,"(+/- 3551 )",108083,"(+/- 4435 )",93484,"(+/- 4301 )",88994,"(+/- 4342 )"
Education,"Educational Attainment","Graduate or professional degree",82752,"(+/- 5265 )",69758,"(+/- 4589 )",136386,"(+/- 5195 )",97526,"(+/- 4661 )",48845,"(+/- 2977 )",80115,"(+/- 5278 )",72353,"(+/- 4570 )",77256,"(+/- 3570 )",88560,"(+/- 4961 )",154602,"(+/- 6888 )",71844,"(+/- 4304 )",193135,"(+/- 8620 )",72189,"(+/- 5608 )",48601,"(+/- 3628 )",16831,"(+/- 2191 )",102785,"(+/- 4628 )",116306,"(+/- 4243 )",79647,"(+/- 4117 )",66262,"(+/- 3661 )",94042,"(+/- 4603 )",56020,"(+/- 3540 )",54751,"(+/- 3705 )",59165,"(+/- 3549 )",68528,"(+/- 3418 )",89878,"(+/- 3607 )",72145,"(+/- 3766 )",74414,"(+/- 4150 )"
Education,"Educational Attainment","Percent high school graduate or higher",91.9,"(+/- 0.9 )",89.6,"(+/- 0.8 )",93.4,"(+/- 0.7 )",89.6,"(+/- 0.9 )",82.9,"(+/- 1.0 )",83.9,"(+/- 1.1 )",74.7,"(+/- 1.2 )",86.1,"(+/- 0.9 )",86.7,"(+/- 0.8 )",89.4,"(+/- 0.9 )",86.0,"(+/- 1.0 )",95.3,"(+/- 0.6 )",76.0,"(+/- 1.3 )",78.2,"(+/- 1.2 )",68.0,"(+/- 1.6 )",84.6,"(+/- 1.0 )",90.2,"(+/- 0.9 )",90.5,"(+/- 0.8 )",90.3,"(+/- 0.6 )",92.5,"(+/- 0.7 )",90.1,"(+/- 0.8 )",89.9,"(+/- 0.7 )",89.5,"(+/- 0.8 )",90.2,"(+/- 0.8 )",90.2,"(+/- 0.7 )",89.6,"(+/- 0.8 )",93.6,"(+/- 0.5 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",36.8,"(+/- 1.3 )",31.8,"(+/- 1.1 )",55.8,"(+/- 1.2 )",42.9,"(+/- 1.3 )",27.5,"(+/- 1.1 )",38.1,"(+/- 1.5 )",37.1,"(+/- 1.2 )",35.6,"(+/- 1.1 )",39.8,"(+/- 1.1 )",62.5,"(+/- 1.3 )",36.4,"(+/- 1.2 )",74.0,"(+/- 1.2 )",31.8,"(+/- 1.3 )",27.5,"(+/- 1.1 )",14.0,"(+/- 1.0 )",40.8,"(+/- 1.4 )",48.2,"(+/- 1.1 )",36.3,"(+/- 1.1 )",29.7,"(+/- 1.1 )",39.4,"(+/- 1.2 )",24.9,"(+/- 1.0 )",25.5,"(+/- 1.0 )",25.9,"(+/- 1.0 )",31.2,"(+/- 1.0 )",39.8,"(+/- 1.1 )",33.6,"(+/- 1.1 )",31.7,"(+/- 1.1 )"

"Source: 2018 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag","District 10 Estimate","District 10 Flag","District 11 Estimate","District 11 Flag","District 12 Estimate","District 12 Flag","District 13 Estimate","District 13 Flag","District 14 Estimate","District 14 Flag","District 15 Estimate","District 15 Flag","District 16 Estimate","District 16 Flag","District 17 Estimate","District 17 Flag","District 18 Estimate","District 18 Flag","District 19 Estimate","District 19 Flag","District 20 Estimate","District 20 Flag","District 21 Estimate","District 21 Flag","District 22 Estimate","District 22 Flag","District 23 Estimate","District 23 Flag","District 24 Estimate","District 24 Flag","District 25 Estimate","District 25 Flag","District 26 Estimate","District 26 Flag","District 27 Estimate","District 27 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",244862,G,255992,G,388916,G,272437,G,158041,G,172732,G,227725,G,146199,G,127494,G,817511,G,163174,G,1530829,G,150142,G,151696,G,129651,G,176005,G,345248,G,226172,G,166158,G,336522,G,180445,G,224371,G,220657,G,275142,G,354619,G,354641,G,210705,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",149,G,8,J,127,H,27,J,5,J,3,G,0,N,0,N,0,N,0,N,0,N,76,H,0,N,0,N,0,N,8,J,73,J,318,H,510,G,174,H,447,G,134,G,359,H,93,G,S,S,0,N,190,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",104,G,11,J,0,N,22,H,0,N,0,N,0,N,0,N,0,N,S,S,0,N,30,J,0,N,0,N,0,N,5,J,S,S,125,G,328,G,438,J,495,G,263,H,611,H,198,H,S,S,S,S,586,H
Business,"Paid employees for pay period including March 12",Utilities,673,J,773,J,3213,J,792,J,344,H,S,S,S,S,S,S,126,G,S,S,1031,H,6124,H,S,S,3482,J,S,S,S,S,3797,J,1485,H,677,G,1482,H,993,H,S,S,860,H,4528,J,S,S,S,S,741,G
Business,"Paid employees for pay period including March 12",Construction,19944,G,25192,G,18127,G,17378,G,8416,G,13077,G,15967,G,4308,G,3490,G,18417,G,11650,G,39272,G,2485,G,16444,G,5891,G,15546,G,19503,G,12154,G,9776,G,14383,G,8996,G,7176,G,7955,G,12379,G,12123,G,11437,G,12602,G
Business,"Paid employees for pay period including March 12",Manufacturing,16746,G,28554,G,13461,G,7675,G,2885,H,4417,G,9881,G,3410,G,1308,G,10748,G,1719,G,18089,G,460,G,4363,G,4733,G,5901,G,10972,G,16066,G,13741,G,23278,G,20168,G,29768,G,33373,G,28283,G,34351,G,29941,G,36288,G
Business,"Paid employees for pay period including March 12","Wholesale trade",14650,G,20817,G,25807,G,9888,G,3488,G,5990,G,12971,G,4994,G,2061,G,22931,G,3090,G,75299,G,724,G,6247,G,10570,G,4053,G,18925,G,11600,G,5424,G,13450,G,4482,G,8063,G,6337,G,15332,G,15983,G,17717,G,8587,G
Business,"Paid employees for pay period including March 12","Retail trade",40007,G,36165,G,41079,G,39990,G,20420,G,24390,G,24366,G,21437,G,15799,G,54825,G,25523,G,95336,G,15000,G,17368,G,18520,G,28815,G,38981,G,39605,G,27925,G,42321,G,34773,G,32211,G,32461,G,37888,G,40519,G,40714,G,38914,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",6083,G,11410,G,9908,G,9247,G,36900,G,2168,H,9184,G,8361,G,1160,H,10719,G,6461,G,15890,G,1875,J,13899,H,8154,H,7733,G,8130,G,8929,G,6345,G,9992,G,7428,G,6695,G,4995,G,10626,G,7925,G,13071,G,5189,G
Business,"Paid employees for pay period including March 12",Information,4596,H,5478,G,10362,H,4938,H,1096,G,2345,G,5544,H,3283,H,2912,J,57331,G,2107,G,121250,G,1945,G,2896,G,1680,H,3640,H,8137,G,4038,G,2528,G,8996,G,3483,G,4437,G,3295,G,4328,H,11191,G,6040,G,2924,G
Business,"Paid employees for pay period including March 12","Finance and insurance",7062,H,6175,H,29141,G,14456,G,2015,H,6415,G,8865,H,3945,H,2021,H,103513,G,4737,G,198904,G,3190,G,3365,H,1829,H,3768,H,20650,G,5981,G,5347,G,18673,G,4426,H,10898,G,5832,G,12052,G,12291,G,29320,G,5105,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",2521,G,3121,G,8166,G,4162,G,2863,G,4468,G,6489,G,3880,G,4022,H,23689,G,2709,G,52399,G,5208,H,3695,G,4624,G,6709,G,7042,G,3304,G,2077,G,4800,G,2090,G,2100,G,2435,G,4082,G,6038,G,5749,G,2584,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",16997,H,13719,G,32566,G,18670,G,3409,G,6549,G,12097,G,3545,H,4046,G,96993,G,5669,G,234898,G,2919,G,2799,G,2354,G,5483,G,24444,G,12742,G,5168,G,29245,G,4898,G,9643,G,6949,G,16288,G,27713,G,23951,G,7231,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1615,H,4780,H,16749,G,2508,H,759,G,375,J,1093,H,921,G,70,G,22438,G,786,H,67220,G,1156,G,1208,H,346,H,1014,G,15237,G,3862,H,1771,H,10450,H,1909,H,2946,G,3095,G,2569,H,8776,H,9636,G,3058,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",13329,G,18118,G,24333,G,16024,G,9117,G,6393,G,8549,G,3939,G,2271,G,54688,G,6792,G,101184,G,3362,H,4991,G,5573,H,7327,G,21420,G,11515,G,5240,G,15095,G,5961,G,9896,G,7314,G,16914,G,29227,G,25654,G,8243,G
Business,"Paid employees for pay period including March 12","Educational services",3772,H,3126,G,12170,G,13655,G,7293,H,5053,G,10877,G,12062,G,6089,G,72600,G,8256,G,63969,H,11672,G,6543,G,8842,G,13385,G,15987,G,10177,G,8031,G,20298,H,5125,G,7327,G,26217,J,13768,H,31316,J,11295,G,4441,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",52706,G,41586,G,89899,G,60443,G,32666,G,62490,G,55059,G,46494,G,59530,G,111273,G,57019,G,150581,G,77983,H,36704,G,40201,G,39294,G,79042,G,46207,G,38055,G,66584,G,40028,G,48191,G,40369,G,53090,G,69967,H,69546,G,32893,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",5250,G,3335,G,8059,G,4920,G,3319,H,1444,G,4213,G,3423,G,3762,H,25076,G,2790,H,44783,G,2216,G,3689,G,2755,H,5281,H,7215,G,4683,G,4115,G,8499,G,3294,G,3162,H,3137,G,4801,G,6394,G,5481,G,5216,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",27640,G,21212,G,27699,G,30761,G,15651,G,16538,G,28194,G,13156,G,11008,G,87168,G,13986,G,162559,G,12541,G,16659,G,8323,G,16889,G,28115,G,21997,G,21620,G,33819,G,23933,G,29370,G,26243,G,26966,G,28330,G,39368,G,25621,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11000,G,12403,G,17954,G,16856,G,7380,G,10483,G,13222,G,5985,G,7797,G,43785,G,8836,G,82742,G,7064,H,7323,G,4790,G,10394,G,17449,G,11373,G,7470,G,14533,G,7508,G,11037,H,8804,G,10938,G,11218,G,14079,G,10277,G
Business,"Paid employees for pay period including March 12","Industries not classified",18,J,9,G,45,H,25,J,14,J,8,J,36,J,11,J,19,J,72,J,12,J,224,H,41,H,13,G,11,J,26,J,32,H,11,G,10,J,12,J,8,J,8,G,16,G,19,J,13,J,10,J,15,J
Business,"Annual payroll ($1,000)","Total for all sectors",13172765,G,12384549,G,25091045,G,13444205,G,7453069,G,7160836,G,9797579,G,5724875,G,5089735,G,75428687,G,6589191,G,182411737,G,8077025,H,7573291,G,5812852,G,8287236,G,23151417,G,10173677,G,6427704,G,16842461,G,6919095,G,8866504,G,8410426,G,12321034,G,16281598,G,15973877,G,8702124,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",6388,G,264,H,5587,H,1540,J,133,J,88,J,0,N,0,N,0,N,0,N,0,N,4217,J,0,N,0,N,0,N,458,J,2506,H,12304,G,20528,G,5771,H,19241,G,4238,G,13400,H,2454,G,S,S,0,N,5746,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",9168,H,360,G,0,N,1988,G,0,N,0,N,0,N,0,N,0,N,S,S,0,N,2475,H,0,N,0,N,0,N,1053,H,S,S,6036,H,20397,G,33189,H,25964,G,15087,G,39522,G,9946,H,S,S,S,S,27712,H
Business,"Annual payroll ($1,000)",Utilities,61275,J,74791,J,323971,J,86977,J,27129,H,S,S,S,S,S,S,10880,H,S,S,96457,H,774390,H,S,S,406035,J,S,S,S,S,488780,J,168255,H,66484,G,147365,H,85909,H,S,S,78596,H,506652,J,S,S,S,S,66616,H
Business,"Annual payroll ($1,000)",Construction,1281416,G,1762176,G,1358129,G,1256701,G,672720,G,852638,G,967306,G,243567,G,171584,G,1721737,G,706728,G,3615078,G,161443,G,1361577,G,426764,G,1232685,G,1460601,G,718300,G,595593,G,985726,G,559962,G,466697,G,476887,G,733826,G,746712,G,685078,G,825117,G
Business,"Annual payroll ($1,000)",Manufacturing,938136,G,1590731,G,882945,G,400150,G,133123,G,217553,G,371534,G,164493,G,46854,G,420875,G,78555,G,995809,G,13740,G,230030,G,224926,G,331115,G,759660,G,1062789,H,697207,G,1729222,G,1067186,G,1570138,G,1650169,G,1774694,G,2005232,G,1838687,G,2029347,G
Business,"Annual payroll ($1,000)","Wholesale trade",1015499,G,1333783,G,2094011,G,632459,G,200554,G,246273,G,607795,G,199147,G,95174,G,1871805,G,176341,G,6791144,G,44876,H,459097,G,670735,G,260304,G,2751151,H,675281,G,267006,G,853628,G,235431,G,390983,G,286643,G,882347,G,1047266,G,1188473,G,484349,G
Business,"Annual payroll ($1,000)","Retail trade",1275620,G,1074365,G,1460554,G,1219303,G,540882,G,677000,G,695925,G,551507,G,440470,G,2127228,G,684854,G,4043659,G,384107,G,518784,G,491921,G,866166,G,1236436,G,1080172,G,790521,G,1215501,G,922213,G,827843,G,803630,G,995514,G,1018815,G,980658,G,1019638,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",247860,G,508647,G,439638,G,486544,G,2638287,G,73941,G,336258,G,319388,G,35499,H,526974,G,355389,G,969754,G,42198,H,986524,J,338181,H,312650,G,437423,H,373738,G,246592,G,426274,G,278378,G,267650,G,223560,G,450441,G,317643,G,568206,G,206799,G
Business,"Annual payroll ($1,000)",Information,287601,G,481951,G,880350,H,391131,H,83272,G,108607,G,515617,G,232372,J,160070,H,8735742,G,126770,G,16911580,G,122108,G,182731,G,105557,J,265455,H,677264,G,295170,G,121065,G,702204,G,141915,G,191040,G,157596,G,242896,H,795433,G,368488,G,142936,G
Business,"Annual payroll ($1,000)","Finance and insurance",1959122,J,444224,G,2836422,G,1453976,G,96259,H,512398,G,904170,J,275495,H,116714,H,26775358,G,309825,G,64537937,G,289350,H,185667,H,61835,G,451827,H,3018463,H,377645,G,312375,G,1520128,G,239090,H,766825,G,326567,G,877539,G,1027389,G,2006044,G,272433,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",134570,G,181114,G,536594,G,254316,G,130067,G,214306,G,299565,G,227280,G,149304,G,1643699,G,110891,G,4958449,G,203071,G,178938,G,162131,G,343870,G,416035,G,165061,G,76340,G,205350,G,74158,G,71605,G,82824,G,176504,G,269944,G,226005,G,93116,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1056932,H,875229,G,2687994,G,1298798,G,149686,G,339922,G,790071,G,174503,G,190089,G,10283574,G,276862,G,30733230,G,151871,G,127564,G,104926,G,387591,G,2214573,G,981358,H,257976,G,2179991,G,231619,G,525890,G,357805,G,1015886,G,1743267,G,1462919,G,391414,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",124704,H,393462,H,2079811,G,245880,H,56960,G,31755,H,72837,H,89350,H,2479,H,2843683,G,45516,G,12049651,G,63259,H,104188,H,25051,H,125263,J,2288703,G,323033,H,114847,H,963678,H,117724,H,223281,G,426151,H,197505,H,820425,H,716905,G,476581,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",618156,G,713025,G,1076149,G,670618,G,301955,G,254513,G,314389,G,136073,G,77751,G,3294629,G,261916,G,6175881,G,117208,H,200311,G,196886,H,315217,G,953039,G,400163,G,185405,G,522057,G,198042,G,333525,G,236653,G,534064,G,1091822,G,822486,G,325089,G
Business,"Annual payroll ($1,000)","Educational services",114731,H,81066,G,431485,G,531711,G,259626,H,170172,G,397540,G,478791,H,212073,G,3874640,H,260125,G,3916255,H,583987,G,310026,G,363963,G,561174,G,546659,G,298013,G,271050,H,834736,G,159031,G,217697,H,922042,J,493990,H,1417958,J,312068,G,99960,H
Business,"Annual payroll ($1,000)","Health care and social assistance",2852463,G,1989346,G,6471346,H,3107045,G,1382755,G,2780396,G,2139134,G,1697413,G,2851476,G,4438259,G,2567247,G,11276761,G,5317901,J,1420685,G,1903166,G,1829992,G,4355278,G,2305415,G,1636328,G,3109630,G,1775428,G,2048268,G,1586436,G,2560256,G,2898761,H,3402264,G,1224885,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",191948,G,69132,G,296256,G,215885,H,158074,H,32715,G,222623,G,239054,H,114378,H,1452509,G,59673,H,3420680,H,74686,G,302626,H,366436,J,211186,G,222039,G,129342,G,125018,G,200151,G,80275,G,73782,H,76874,G,75277,G,124108,G,194429,J,332960,J
Business,"Annual payroll ($1,000)","Accommodation and food services",668316,G,430695,G,643588,G,688972,G,399740,G,328548,G,676581,G,290494,G,227643,G,2928976,G,262530,G,6164798,G,261509,G,369442,G,180596,G,366869,G,671748,G,440125,G,440221,G,649273,G,507354,G,524047,G,463991,G,489715,G,500828,G,698152,G,425447,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",328348,G,379889,G,577503,G,499609,G,221475,G,305788,G,366049,G,168893,G,186817,G,2335090,G,209074,G,5063426,G,214590,G,228554,G,134060,G,344785,G,646428,G,361185,G,182233,G,558382,G,199901,G,244963,G,200819,G,301191,G,348118,G,372970,G,251851,G
Business,"Annual payroll ($1,000)","Industries not classified",512,G,299,H,1054,H,602,H,363,H,215,J,528,G,511,H,455,G,2446,G,334,G,6563,G,1038,G,329,H,112,J,922,H,1062,G,292,G,518,H,205,H,274,J,261,H,261,G,337,G,314,G,138,H,128,H
Business,"Total Establishments","Total for all sectors",23401,X,21007,X,30022,X,24777,X,11704,X,18965,X,22810,X,11727,X,13004,X,40350,X,16409,X,69675,X,10226,X,12458,X,9324,X,16221,X,26648,X,19495,X,16969,X,19136,X,15517,X,14243,X,14442,X,16401,X,17196,X,17601,X,16415,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",59,X,6,X,23,X,5,X,3,X,3,X,0,X,0,X,0,X,0,X,0,X,8,X,0,X,0,X,0,X,5,X,15,X,80,X,96,X,12,X,116,X,47,X,45,X,23,X,6,X,0,X,45,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",10,X,3,X,0,X,4,X,0,X,0,X,0,X,0,X,0,X,6,X,0,X,6,X,0,X,0,X,0,X,3,X,5,X,11,X,42,X,9,X,41,X,23,X,63,X,14,X,4,X,6,X,30,X
Business,"Total Establishments",Utilities,34,X,17,X,38,X,21,X,10,X,6,X,15,X,11,X,5,X,21,X,10,X,38,X,6,X,10,X,3,X,5,X,40,X,32,X,47,X,25,X,70,X,32,X,47,X,42,X,25,X,15,X,47,X
Business,"Total Establishments",Construction,3943,X,3009,X,2642,X,2448,X,1253,X,1942,X,1679,X,828,X,741,X,1551,X,1954,X,2177,X,343,X,1571,X,491,X,1825,X,2842,X,2522,X,2280,X,1799,X,1745,X,1510,X,1321,X,1774,X,1533,X,1279,X,2114,X
