Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Education,"School Enrollment","High school (grades 9-12)",38527,"(+/- 2900 )",35246,"(+/- 2975 )",37421,"(+/- 3049 )",39260,"(+/- 2710 )",38981,"(+/- 2533 )",34184,"(+/- 2549 )",38345,"(+/- 2948 )",32685,"(+/- 2225 )",49474,"(+/- 4909 )",43134,"(+/- 3650 )",31772,"(+/- 2934 )",37330,"(+/- 2354 )",25976,"(+/- 2205 )",34803,"(+/- 3200 )",41863,"(+/- 4704 )",39438,"(+/- 3163 )",37105,"(+/- 3384 )",36849,"(+/- 2915 )",34020,"(+/- 3077 )",46598,"(+/- 3809 )",35197,"(+/- 2880 )",32110,"(+/- 3195 )",40559,"(+/- 3326 )",42243,"(+/- 3774 )",35330,"(+/- 3449 )",45087,"(+/- 4337 )",29766,"(+/- 3273 )"
Education,"School Enrollment","College or graduate school",48813,"(+/- 3580 )",46664,"(+/- 3681 )",82227,"(+/- 4392 )",54520,"(+/- 4424 )",61400,"(+/- 5177 )",42163,"(+/- 4074 )",89729,"(+/- 6452 )",38880,"(+/- 3750 )",53734,"(+/- 5550 )",53910,"(+/- 5540 )",26521,"(+/- 2983 )",39551,"(+/- 3550 )",34869,"(+/- 3508 )",65170,"(+/- 4816 )",48621,"(+/- 4360 )",35048,"(+/- 3702 )",23473,"(+/- 3370 )",40322,"(+/- 4023 )",36407,"(+/- 3566 )",57920,"(+/- 5021 )",46666,"(+/- 4281 )",42168,"(+/- 4211 )",56108,"(+/- 4695 )",59558,"(+/- 4771 )",53973,"(+/- 4555 )",60201,"(+/- 5269 )",55979,"(+/- 5497 )"
Education,"Educational Attainment","Population 25 years and over",540835,"(+/- 2572 )",519856,"(+/- 6065 )",506270,"(+/- 6362 )",578329,"(+/- 8598 )",483118,"(+/- 10089 )",583848,"(+/- 6397 )",539345,"(+/- 9618 )",578037,"(+/- 3172 )",619810,"(+/- 13075 )",566800,"(+/- 12252 )",623655,"(+/- 10092 )",587377,"(+/- 6588 )",566215,"(+/- 6757 )",538446,"(+/- 9014 )",555023,"(+/- 12893 )",635191,"(+/- 8315 )",600266,"(+/- 8705 )",589563,"(+/- 8629 )",643636,"(+/- 9003 )",538659,"(+/- 11894 )",583587,"(+/- 9044 )",570391,"(+/- 10179 )",533254,"(+/- 8919 )",538996,"(+/- 12724 )",565161,"(+/- 13019 )",540673,"(+/- 12397 )",575784,"(+/- 12488 )"
Education,"Educational Attainment","Less than 9th grade",12852,"(+/- 2133 )",21543,"(+/- 2891 )",19116,"(+/- 2521 )",14006,"(+/- 2677 )",20639,"(+/- 2724 )",15812,"(+/- 2946 )",15524,"(+/- 3124 )",13069,"(+/- 2916 )",30848,"(+/- 5130 )",25242,"(+/- 3369 )",20487,"(+/- 2840 )",14955,"(+/- 2372 )",17243,"(+/- 2686 )",22722,"(+/- 3007 )",22378,"(+/- 3351 )",27542,"(+/- 3886 )",23987,"(+/- 3019 )",23943,"(+/- 4612 )",26871,"(+/- 4375 )",40409,"(+/- 4923 )",35537,"(+/- 5148 )",19710,"(+/- 3193 )",18323,"(+/- 3319 )",54589,"(+/- 4828 )",65657,"(+/- 5153 )",43770,"(+/- 4040 )",42098,"(+/- 4390 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",30437,"(+/- 3044 )",43354,"(+/- 4690 )",34958,"(+/- 4148 )",23602,"(+/- 3509 )",50985,"(+/- 4484 )",37517,"(+/- 3409 )",25470,"(+/- 3250 )",37536,"(+/- 4755 )",57709,"(+/- 6012 )",41691,"(+/- 5051 )",49924,"(+/- 4573 )",37474,"(+/- 3752 )",32526,"(+/- 2838 )",36385,"(+/- 3969 )",41508,"(+/- 4319 )",33745,"(+/- 3470 )",46686,"(+/- 3885 )",35833,"(+/- 5737 )",32250,"(+/- 3591 )",53490,"(+/- 5793 )",32925,"(+/- 3359 )",26927,"(+/- 3687 )",21395,"(+/- 2933 )",51809,"(+/- 5133 )",62085,"(+/- 5649 )",47789,"(+/- 4835 )",26850,"(+/- 3807 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",150007,"(+/- 7549 )",182071,"(+/- 6208 )",149372,"(+/- 6603 )",132924,"(+/- 7722 )",167095,"(+/- 7620 )",183447,"(+/- 8209 )",122487,"(+/- 7805 )",161035,"(+/- 7756 )",181883,"(+/- 9596 )",145625,"(+/- 8794 )",219697,"(+/- 8332 )",181599,"(+/- 6691 )",166579,"(+/- 7102 )",141756,"(+/- 7645 )",183790,"(+/- 9628 )",180925,"(+/- 8045 )",216821,"(+/- 7928 )",147731,"(+/- 9015 )",182965,"(+/- 8133 )",174543,"(+/- 9239 )",146716,"(+/- 7625 )",141062,"(+/- 7346 )",121542,"(+/- 6785 )",174041,"(+/- 8173 )",151897,"(+/- 8532 )",147162,"(+/- 7946 )",133182,"(+/- 9657 )"
Education,"Educational Attainment","Some college, no degree",133436,"(+/- 5884 )",109717,"(+/- 5205 )",104244,"(+/- 5539 )",113933,"(+/- 7248 )",104293,"(+/- 5804 )",136975,"(+/- 7054 )",98076,"(+/- 5685 )",123895,"(+/- 6658 )",126931,"(+/- 8506 )",109350,"(+/- 6775 )",141965,"(+/- 6421 )",122446,"(+/- 5876 )",122088,"(+/- 5241 )",89865,"(+/- 5239 )",111348,"(+/- 6155 )",129242,"(+/- 6572 )",125784,"(+/- 6405 )",123723,"(+/- 7098 )",124165,"(+/- 4527 )",111394,"(+/- 7242 )",109975,"(+/- 6713 )",102408,"(+/- 6431 )",101462,"(+/- 5935 )",86986,"(+/- 6542 )",79847,"(+/- 5391 )",91700,"(+/- 6738 )",80451,"(+/- 5770 )"
Education,"Educational Attainment","Associate's degree",60009,"(+/- 4516 )",44022,"(+/- 3709 )",54818,"(+/- 4677 )",55826,"(+/- 4051 )",44323,"(+/- 4003 )",67654,"(+/- 4694 )",56133,"(+/- 4382 )",64267,"(+/- 4771 )",67808,"(+/- 6459 )",57006,"(+/- 4981 )",60514,"(+/- 5245 )",62362,"(+/- 4131 )",51877,"(+/- 3676 )",45590,"(+/- 4105 )",53191,"(+/- 3663 )",59928,"(+/- 4406 )",54590,"(+/- 4384 )",61443,"(+/- 5378 )",56602,"(+/- 4552 )",50271,"(+/- 4426 )",50220,"(+/- 4405 )",48097,"(+/- 4985 )",56248,"(+/- 5131 )",51954,"(+/- 4784 )",54442,"(+/- 5899 )",54401,"(+/- 5640 )",45914,"(+/- 5054 )"
Education,"Educational Attainment","Bachelor's degree",97551,"(+/- 5922 )",74503,"(+/- 4448 )",87314,"(+/- 5616 )",146450,"(+/- 7030 )",63613,"(+/- 4788 )",94081,"(+/- 5108 )",139871,"(+/- 6095 )",112338,"(+/- 5698 )",98397,"(+/- 5720 )",128436,"(+/- 7873 )",81855,"(+/- 6166 )",109165,"(+/- 6052 )",115074,"(+/- 5602 )",126080,"(+/- 5125 )",97139,"(+/- 5328 )",118545,"(+/- 5247 )",83268,"(+/- 4777 )",120376,"(+/- 5615 )",135238,"(+/- 6666 )",70937,"(+/- 4578 )",129080,"(+/- 6136 )",140635,"(+/- 7219 )",126351,"(+/- 5983 )",79023,"(+/- 5581 )",96918,"(+/- 5854 )",108101,"(+/- 6674 )",140120,"(+/- 6661 )"
Education,"Educational Attainment","Graduate or professional degree",56543,"(+/- 4222 )",44646,"(+/- 3926 )",56448,"(+/- 4697 )",91588,"(+/- 6683 )",32170,"(+/- 2743 )",48362,"(+/- 3315 )",81784,"(+/- 5051 )",65897,"(+/- 5109 )",56234,"(+/- 5457 )",59450,"(+/- 5280 )",49213,"(+/- 4374 )",59376,"(+/- 3777 )",60828,"(+/- 3664 )",76048,"(+/- 4671 )",45669,"(+/- 4392 )",85264,"(+/- 4713 )",49130,"(+/- 4019 )",76514,"(+/- 4823 )",85545,"(+/- 5159 )",37615,"(+/- 3637 )",79134,"(+/- 5006 )",91552,"(+/- 5169 )",87933,"(+/- 5948 )",40594,"(+/- 3904 )",54315,"(+/- 4344 )",47750,"(+/- 4221 )",107169,"(+/- 5970 )"
Education,"Educational Attainment","Percent high school graduate or higher",92.0,"(+/- 0.7 )",87.5,"(+/- 1.1 )",89.3,"(+/- 0.8 )",93.5,"(+/- 0.8 )",85.2,"(+/- 1.0 )",90.9,"(+/- 0.8 )",92.4,"(+/- 0.7 )",91.2,"(+/- 0.9 )",85.7,"(+/- 1.3 )",88.2,"(+/- 1.1 )",88.7,"(+/- 0.8 )",91.1,"(+/- 0.7 )",91.2,"(+/- 0.7 )",89.0,"(+/- 0.9 )",88.5,"(+/- 0.8 )",90.4,"(+/- 0.8 )",88.2,"(+/- 0.8 )",89.9,"(+/- 1.1 )",90.8,"(+/- 0.9 )",82.6,"(+/- 1.2 )",88.3,"(+/- 1.1 )",91.8,"(+/- 0.8 )",92.6,"(+/- 0.8 )",80.3,"(+/- 1.1 )",77.4,"(+/- 1.2 )",83.1,"(+/- 1.1 )",88.0,"(+/- 0.9 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",28.5,"(+/- 1.4 )",22.9,"(+/- 0.9 )",28.4,"(+/- 1.3 )",41.2,"(+/- 1.7 )",19.8,"(+/- 1.2 )",24.4,"(+/- 1.0 )",41.1,"(+/- 1.5 )",30.8,"(+/- 1.2 )",24.9,"(+/- 1.2 )",33.1,"(+/- 1.6 )",21.0,"(+/- 1.2 )",28.7,"(+/- 1.2 )",31.1,"(+/- 1.1 )",37.5,"(+/- 1.2 )",25.7,"(+/- 1.2 )",32.1,"(+/- 1.0 )",22.1,"(+/- 0.9 )",33.4,"(+/- 1.2 )",34.3,"(+/- 1.1 )",20.2,"(+/- 1.1 )",35.7,"(+/- 1.1 )",40.7,"(+/- 1.4 )",40.2,"(+/- 1.5 )",22.2,"(+/- 1.0 )",26.8,"(+/- 1.3 )",28.8,"(+/- 1.3 )",42.9,"(+/- 1.3 )"

"Source: 2018 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag","District 10 Estimate","District 10 Flag","District 11 Estimate","District 11 Flag","District 12 Estimate","District 12 Flag","District 13 Estimate","District 13 Flag","District 14 Estimate","District 14 Flag","District 15 Estimate","District 15 Flag","District 16 Estimate","District 16 Flag","District 17 Estimate","District 17 Flag","District 18 Estimate","District 18 Flag","District 19 Estimate","District 19 Flag","District 20 Estimate","District 20 Flag","District 21 Estimate","District 21 Flag","District 22 Estimate","District 22 Flag","District 23 Estimate","District 23 Flag","District 24 Estimate","District 24 Flag","District 25 Estimate","District 25 Flag","District 26 Estimate","District 26 Flag","District 27 Estimate","District 27 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",216463,G,174176,G,220691,G,376641,G,227438,G,188264,G,355245,G,228497,G,198523,G,501091,G,145211,G,174202,G,311720,G,432256,G,262672,G,237369,G,142295,G,227596,G,312001,G,263587,G,204390,G,357806,G,301169,G,218285,G,336501,G,134739,G,355116,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",214,H,1368,G,678,G,466,G,199,H,166,H,66,J,579,G,523,G,138,G,99,J,67,H,46,H,16,J,79,H,1660,H,553,H,441,J,40,H,139,J,329,G,48,H,44,H,8,G,333,G,232,G,13,J
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",87,G,150,J,96,J,41,J,167,G,50,J,0,N,13,J,204,G,S,S,257,H,27,J,4,G,13,G,117,H,S,S,398,J,135,H,309,G,51,J,13,G,16,J,75,J,0,N,514,G,S,S,11,G
Business,"Paid employees for pay period including March 12",Utilities,2220,H,1117,G,1189,J,245,J,490,G,582,J,888,J,398,J,362,H,S,S,1465,H,808,H,S,S,1512,J,311,H,857,G,1145,H,S,S,863,J,1226,J,S,S,78,J,S,S,465,H,S,S,S,S,S,S
Business,"Paid employees for pay period including March 12",Construction,14180,G,9252,G,11866,G,21053,G,17644,G,12802,G,23959,G,14807,G,11757,G,22471,G,11838,G,11703,G,13967,G,20960,G,20757,G,17320,G,11992,G,13811,G,31101,G,19808,G,12984,G,19646,G,11361,G,8250,G,20720,G,8849,G,9622,G
Business,"Paid employees for pay period including March 12",Manufacturing,6803,G,11596,G,12416,G,16627,G,13161,G,11940,G,9599,G,20568,G,10132,G,21704,G,5672,G,7930,G,24564,G,11519,G,16566,G,13077,G,8505,H,8206,G,7785,G,16126,G,3027,G,10437,G,5485,H,12130,G,19805,G,3725,G,2927,G
Business,"Paid employees for pay period including March 12","Wholesale trade",5802,G,5630,G,6846,G,16978,G,10149,G,4602,G,10376,G,5170,G,5673,G,23910,G,3009,G,4440,G,11096,G,20338,G,17796,G,8232,G,4307,G,6745,G,9057,G,21984,G,4861,G,18231,G,12470,G,16684,G,41247,G,6732,G,7782,G
Business,"Paid employees for pay period including March 12","Retail trade",38008,G,30397,G,39225,G,45381,G,36576,G,34068,G,44402,G,38234,G,33537,G,61485,G,29073,G,34968,G,40541,G,42322,G,39641,G,43706,H,30615,G,37780,G,56313,G,34501,G,36031,G,49102,G,60261,G,27944,G,42715,G,27712,G,46502,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",4280,G,4498,H,7722,H,22416,G,12347,G,3112,H,3651,G,4841,G,8449,G,29148,G,3451,G,2077,G,4084,G,12348,H,14846,G,4368,G,3677,G,5202,H,6426,G,11842,G,2279,G,9494,G,13253,G,15117,H,40021,G,2837,G,7677,H
Business,"Paid employees for pay period including March 12",Information,2815,G,3821,G,4040,H,6232,G,6874,H,3943,G,14007,G,4420,H,2946,H,11169,G,2905,G,2282,H,8544,H,14010,G,4971,H,3830,G,1400,G,3971,G,5923,G,11111,H,2686,H,10090,G,9113,H,3258,H,11437,G,1584,G,6528,G
Business,"Paid employees for pay period including March 12","Finance and insurance",11445,G,5612,H,7671,G,38492,G,12897,G,6393,G,26844,G,6242,G,7218,H,9833,H,3388,H,6791,G,21287,H,39369,G,17636,G,7808,H,4028,G,7815,G,9016,H,8722,G,6304,G,18843,G,16763,G,5049,G,13112,G,5481,H,27710,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",5315,G,2738,G,4131,G,7174,G,4022,G,3563,G,7011,G,4238,G,6550,G,16960,G,3293,G,3197,H,7963,G,9664,G,5145,G,5408,G,2739,G,5735,G,8878,G,5369,G,5343,H,11276,G,10697,G,3959,G,8418,G,3673,G,10139,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",17272,G,15349,G,11619,G,24123,G,12317,G,8173,G,36632,G,17856,G,5886,G,26616,G,5677,H,13782,G,22316,G,50303,G,16372,G,15636,G,5446,G,16465,G,15953,G,14281,G,13205,G,35819,G,21169,G,9401,G,15562,G,6389,G,42074,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1297,G,973,G,1888,G,12367,H,2549,G,1033,J,15350,G,3024,H,2360,G,17205,G,383,H,1777,H,11521,G,12049,H,9482,H,4039,H,787,J,3721,G,4974,G,4754,H,2995,G,13479,H,5278,H,1922,H,7510,G,2228,H,11719,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",14846,G,6096,G,12734,G,29628,G,20081,G,8514,G,35922,G,15276,G,8911,G,39149,G,7398,G,11247,G,22218,G,49557,G,17069,G,16558,G,7839,G,19244,G,18679,G,32966,G,13424,G,30529,G,17397,G,12360,G,32546,G,7464,G,19101,G
Business,"Paid employees for pay period including March 12","Educational services",5683,H,2103,G,3892,G,6431,G,4685,G,8357,G,11467,G,5862,H,4204,G,5051,G,2222,H,3324,G,5699,G,11324,G,6222,G,4392,G,1215,G,4317,G,3951,G,7740,H,4786,G,9078,G,10667,H,15443,H,4837,G,2620,G,15606,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",33874,G,32306,G,51962,G,56292,G,33097,G,36624,G,54673,G,41152,G,27581,G,37761,H,37191,G,35276,G,59895,G,64421,G,35743,G,43320,G,28360,G,39215,H,53927,G,40357,G,41545,G,43898,G,40956,G,51826,G,31871,G,19479,G,55815,H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",2985,G,2948,G,3161,G,6321,G,3750,G,5821,H,6185,H,5872,G,8895,H,60933,G,2057,G,2706,G,5499,G,13076,H,3388,H,5882,G,3162,G,7955,G,11747,G,4652,G,9186,G,10146,G,7280,G,4162,G,4742,G,2907,G,7353,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",37963,G,27999,G,28835,G,51222,G,24954,G,29046,G,35981,G,29099,G,35233,G,99930,G,18413,G,23626,G,36320,G,42055,G,26034,G,30925,G,18809,G,30165,G,51805,G,18551,G,33143,G,50065,G,44605,G,20509,G,30076,G,25411,G,68721,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11357,G,10202,G,10706,G,15137,G,11468,G,9447,G,18221,G,10826,G,18093,G,16866,H,7414,G,8166,G,14811,G,17381,G,10477,G,10195,G,7305,G,11832,G,15237,G,9395,G,12007,G,17511,G,13728,G,9763,G,9813,G,5963,G,14934,G
Business,"Paid employees for pay period including March 12","Industries not classified",17,J,21,H,14,G,15,J,11,J,28,J,10,J,20,J,9,J,17,G,6,G,8,G,S,S,19,J,20,J,17,G,13,J,22,J,17,J,12,G,35,H,20,J,22,G,34,H,16,J,6,J,30,J
Business,"Annual payroll ($1,000)","Total for all sectors",8504692,G,6479267,G,8465457,G,17514363,G,10133756,G,6633294,G,17793579,G,9788297,G,7248599,G,21108251,G,5088818,G,6684604,G,14949790,G,23144511,G,11055500,G,9943393,G,5077122,G,10137947,G,13342349,G,12610443,G,8501764,G,17883724,G,14283432,G,10066543,G,15174525,G,4669325,G,19921830,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",7020,H,51764,G,24602,G,25448,G,8482,G,3166,G,3740,J,13842,G,11214,G,6032,H,2716,H,2493,H,1470,G,2140,H,2600,G,35650,H,15930,H,13477,H,1544,H,3936,G,14349,G,2532,H,1430,H,289,H,6431,G,6025,G,580,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",4103,G,7070,G,7011,H,973,J,9980,G,2627,H,0,N,659,G,9736,G,S,S,13047,H,856,H,183,J,311,G,6525,G,S,S,41031,J,9132,H,12626,G,2257,H,605,J,728,J,3331,J,0,N,42488,H,S,S,1279,H
Business,"Annual payroll ($1,000)",Utilities,176027,H,96119,G,97049,J,23752,J,48296,H,64377,H,73615,H,39402,H,36229,H,S,S,148431,H,75839,H,S,S,134708,J,29669,H,85569,G,107478,H,S,S,80816,J,118746,J,S,S,7608,J,S,S,53274,H,S,S,S,S,S,S
Business,"Annual payroll ($1,000)",Construction,626371,G,368325,G,486862,G,1078941,G,929845,G,500492,G,1247563,G,621596,G,510687,G,1223235,G,485254,G,497921,G,680214,G,1139453,G,1024994,G,823037,G,530272,G,608336,G,1502016,G,1009913,G,619709,G,1040328,G,566226,G,378214,G,970875,G,350135,G,508469,G
Business,"Annual payroll ($1,000)",Manufacturing,432142,G,553956,G,642512,G,988417,G,736418,G,538893,G,449982,G,1663432,G,626299,G,1344297,H,247981,G,426604,G,1452906,G,653861,G,864795,G,710483,G,413869,H,444143,G,364856,G,818983,G,134958,G,534054,G,312213,H,456077,G,888588,G,166566,G,117752,H
Business,"Annual payroll ($1,000)","Wholesale trade",277816,G,296897,G,358794,G,1005766,G,566935,G,254162,H,696772,G,350084,G,300531,G,1338451,G,123430,G,238387,G,647538,G,1244389,G,958904,G,461007,G,210529,G,432230,G,570136,H,1394975,G,281553,G,1369632,G,819940,G,804960,G,2322970,G,279562,G,620458,G
Business,"Annual payroll ($1,000)","Retail trade",992523,G,747351,G,1012465,G,1222306,G,976748,G,910744,G,1247310,G,981033,G,869547,G,1589139,G,760332,G,944352,G,1292846,G,1214968,G,1162393,G,1203561,G,779744,G,1048392,G,1637525,G,1077151,G,1037177,G,1612441,G,1679190,G,860451,G,1157010,G,699602,G,1358252,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",215105,G,191504,H,346307,H,888357,G,736574,G,122562,H,166148,G,214488,G,336384,G,1635672,H,142268,G,79787,G,163899,G,688162,H,660116,G,198800,G,146119,G,236258,H,278330,G,642791,G,89339,G,438610,G,800905,G,916160,H,2232625,G,101752,G,554585,H
Business,"Annual payroll ($1,000)",Information,134674,G,235659,H,234756,H,450601,G,688622,H,135788,G,1072197,G,295164,H,275587,J,779467,G,144917,G,148323,G,528678,G,1126228,G,361577,H,251414,G,63776,G,281228,G,353399,G,1324629,H,168269,H,753128,G,984177,H,225927,H,1017113,G,88208,H,615871,G
Business,"Annual payroll ($1,000)","Finance and insurance",699601,G,343700,H,402631,G,3056480,G,910851,H,390550,G,1959705,G,440815,G,466418,H,761079,H,197108,H,430106,G,1842467,H,3262916,G,1137852,G,627674,G,228352,G,697283,G,824570,G,647027,G,650217,G,2027540,H,1320215,G,369832,G,951873,G,333845,H,3337008,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",208632,G,90191,G,138057,G,352564,G,266188,H,127190,G,308909,G,154594,G,232623,H,1023973,G,89006,G,105182,G,333825,G,489478,G,228333,G,240640,G,90378,G,252438,G,508238,H,252429,G,270668,G,596639,G,502568,G,186160,G,360573,G,130487,G,554307,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1141585,G,825076,G,613246,G,1531798,G,847949,G,397277,G,2788718,G,1300579,G,303820,G,1907008,G,253234,G,796312,G,1372390,G,4152110,G,788705,G,991976,G,263072,G,1081724,G,1248370,G,963432,G,1026777,G,2562560,G,1460992,G,586805,G,882219,G,273320,G,3835912,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",92981,G,64645,G,128812,G,1021749,H,199291,G,130048,J,1555380,G,250284,H,118081,G,1500356,G,23688,G,121382,H,997136,G,1130115,H,589853,H,478089,G,55330,H,428979,H,355927,H,438685,H,249374,G,1232130,H,533640,H,148365,G,707277,H,168785,G,866316,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",528004,G,182862,G,387582,G,1082380,G,610842,G,273579,G,1301658,G,499355,G,242936,G,1274632,G,230132,G,381094,G,892249,G,1817602,G,534286,G,620366,G,253554,G,771974,G,652863,G,1063146,G,445387,G,1352910,G,690225,G,357904,G,1022139,G,230038,G,837718,G
Business,"Annual payroll ($1,000)","Educational services",123175,G,54515,H,103314,G,218904,G,159408,G,258052,G,456325,G,173623,H,122300,G,197977,G,70070,G,115034,H,212474,G,436004,G,198419,G,149871,G,36222,G,144614,G,136248,G,267732,H,161507,G,357407,G,447015,H,882390,J,182249,G,79541,G,718095,H
Business,"Annual payroll ($1,000)","Health care and social assistance",1821379,G,1513683,G,2665114,G,2903449,G,1406557,G,1627631,G,2994864,H,1833602,G,1354391,G,1818986,H,1648007,G,1670278,G,3067408,G,3707900,G,1729969,H,2048165,G,1283706,G,1832153,H,2936236,G,1856930,G,2033481,G,2062916,G,2405722,G,2832979,G,1240037,G,787489,G,3164772,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",55395,G,72798,H,59894,G,162756,G,306961,J,147056,H,281174,H,161311,G,203411,H,1535011,G,38672,G,48109,G,242809,H,536399,G,51319,G,148221,G,61017,G,239973,G,365364,G,106413,G,285074,G,308916,G,260431,G,341433,J,140339,G,76525,G,560559,H
Business,"Annual payroll ($1,000)","Accommodation and food services",690324,G,486639,G,448645,G,936322,G,376352,G,487134,G,632120,G,495764,G,677581,G,2579177,G,292925,G,396689,G,695120,G,862738,G,425929,G,573081,G,296260,G,549715,G,1051308,G,309664,G,664548,G,1082319,G,1011570,G,402122,G,623400,G,571971,G,1752573,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",277626,G,296033,G,307652,G,562958,G,347149,G,261588,G,557092,G,298293,G,550526,H,515158,G,177491,G,205613,G,379364,G,544672,G,299036,G,283293,G,200241,G,348576,G,461642,G,311344,G,345270,G,540361,G,428136,G,262822,G,307233,G,165271,G,442841,G
Business,"Annual payroll ($1,000)","Industries not classified",209,G,480,H,152,G,442,G,308,G,378,G,210,G,377,H,298,H,348,H,109,G,243,G,S,S,357,G,226,H,298,G,242,G,444,G,335,H,260,H,2019,H,965,G,393,H,364,G,353,J,93,G,742,G
Business,"Total Establishments","Total for all sectors",17461,X,15221,X,16696,X,24706,X,14778,X,17313,X,24675,X,18767,X,14066,X,23420,X,12804,X,17040,X,21704,X,25097,X,16546,X,21690,X,14135,X,22085,X,26330,X,17691,X,22033,X,33951,X,26567,X,16518,X,26712,X,15461,X,32603,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",50,X,186,X,90,X,48,X,42,X,32,X,12,X,38,X,37,X,13,X,32,X,25,X,19,X,12,X,21,X,36,X,71,X,50,X,16,X,29,X,105,X,20,X,23,X,5,X,27,X,55,X,13,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",12,X,15,X,9,X,6,X,7,X,5,X,0,X,7,X,18,X,3,X,18,X,3,X,3,X,5,X,10,X,8,X,11,X,9,X,11,X,6,X,3,X,4,X,3,X,0,X,13,X,8,X,5,X
Business,"Total Establishments",Utilities,69,X,69,X,32,X,21,X,29,X,38,X,42,X,26,X,31,X,29,X,44,X,33,X,51,X,18,X,16,X,28,X,56,X,42,X,37,X,44,X,14,X,9,X,20,X,8,X,31,X,16,X,12,X
